timestamp,open,high,low,close,volume
2024-01-08T00:52:00Z,1.094835,1.094900,1.094830,1.094865,152.43
2024-01-08T00:53:00Z,1.094870,1.094870,1.094815,1.094865,87.30
2024-01-08T00:54:00Z,1.094860,1.094875,1.094795,1.094800,75.96
2024-01-08T00:55:00Z,1.094780,1.094850,1.094765,1.094835,60.48
2024-01-08T00:56:00Z,1.094845,1.094930,1.094820,1.094860,227.29
2024-01-08T00:57:00Z,1.094865,1.094925,1.094860,1.094910,309.58
2024-01-08T00:58:00Z,1.094905,1.094915,1.094845,1.094850,119.43
2024-01-08T00:59:00Z,1.094845,1.094860,1.094840,1.094860,69.57
2024-01-08T01:00:00Z,1.094850,1.094890,1.094820,1.094860,212.00
2024-01-08T01:01:00Z,1.094850,1.094850,1.094765,1.094775,124.57
2024-01-08T01:02:00Z,1.094770,1.094770,1.094705,1.094760,111.48
2024-01-08T01:03:00Z,1.094755,1.094810,1.094755,1.094755,130.92
2024-01-08T01:04:00Z,1.094760,1.094850,1.094760,1.094850,171.72
2024-01-08T01:05:00Z,1.094860,1.094875,1.094860,1.094870,97.56
2024-01-08T01:06:00Z,1.094860,1.094950,1.094815,1.094945,267.61
2024-01-08T01:07:00Z,1.094930,1.094945,1.094910,1.094930,64.20
2024-01-08T01:08:00Z,1.094940,1.094970,1.094925,1.094945,244.07
2024-01-08T01:09:00Z,1.094940,1.095025,1.094925,1.095020,373.05
2024-01-08T01:10:00Z,1.095015,1.095060,1.094995,1.094995,396.57
2024-01-08T01:11:00Z,1.094985,1.095040,1.094955,1.094955,241.81
2024-01-08T01:12:00Z,1.094945,1.094960,1.094920,1.094925,59.40
2024-01-08T01:13:00Z,1.094920,1.094935,1.094875,1.094875,87.39
2024-01-08T01:14:00Z,1.094885,1.094935,1.094875,1.094910,221.65
2024-01-08T01:15:00Z,1.094905,1.094915,1.094860,1.094915,184.59
2024-01-08T01:16:00Z,1.094910,1.094980,1.094895,1.094965,279.35
2024-01-08T01:17:00Z,1.094955,1.095165,1.094955,1.095115,224.69
2024-01-08T01:18:00Z,1.095105,1.095115,1.094980,1.094980,152.60
2024-01-08T01:19:00Z,1.094965,1.095170,1.094955,1.095170,217.73
2024-01-08T01:20:00Z,1.095165,1.095215,1.095145,1.095195,265.19
2024-01-08T01:21:00Z,1.095200,1.095220,1.095175,1.095220,241.01
2024-01-08T01:22:00Z,1.095210,1.095230,1.095165,1.095165,50.40
2024-01-08T01:23:00Z,1.095155,1.095185,1.095120,1.095175,98.64
2024-01-08T01:24:00Z,1.095185,1.095205,1.095145,1.095145,60.39
2024-01-08T01:25:00Z,1.095120,1.095120,1.094960,1.094995,182.47
2024-01-08T01:26:00Z,1.095005,1.095045,1.094965,1.094965,136.04
2024-01-08T01:27:00Z,1.094960,1.095050,1.094960,1.095045,77.63
2024-01-08T01:28:00Z,1.095035,1.095065,1.095015,1.095045,56.18
2024-01-08T01:29:00Z,1.095030,1.095080,1.095020,1.095065,72.09
2024-01-08T01:30:00Z,1.095060,1.095060,1.095015,1.095045,207.28
2024-01-08T01:31:00Z,1.095055,1.095160,1.095055,1.095115,297.23
2024-01-08T01:32:00Z,1.095120,1.095210,1.095050,1.095170,131.25
2024-01-08T01:33:00Z,1.095160,1.095210,1.095130,1.095200,141.56
2024-01-08T01:34:00Z,1.095210,1.095210,1.095160,1.095200,68.52
2024-01-08T01:35:00Z,1.095185,1.095220,1.095120,1.095210,108.40
2024-01-08T01:36:00Z,1.095220,1.095220,1.095150,1.095150,77.01
2024-01-08T01:37:00Z,1.095145,1.095170,1.095040,1.095050,117.90
2024-01-08T01:38:00Z,1.095035,1.095110,1.095000,1.095110,115.33
2024-01-08T01:39:00Z,1.095100,1.095255,1.095100,1.095230,92.84
2024-01-08T01:40:00Z,1.095225,1.095255,1.095190,1.095205,131.03
2024-01-08T01:41:00Z,1.095210,1.095215,1.095080,1.095115,259.55
2024-01-08T01:42:00Z,1.095110,1.095270,1.095110,1.095255,223.98
2024-01-08T01:43:00Z,1.095240,1.095240,1.095180,1.095210,212.67
2024-01-08T01:44:00Z,1.095205,1.095225,1.095160,1.095225,259.73
2024-01-08T01:45:00Z,1.095220,1.095265,1.095205,1.095260,82.76
2024-01-08T01:46:00Z,1.095270,1.095315,1.095220,1.095265,128.87
2024-01-08T01:47:00Z,1.095260,1.095305,1.095215,1.095265,120.35
2024-01-08T01:48:00Z,1.095275,1.095310,1.095205,1.095215,114.57
2024-01-08T01:49:00Z,1.095210,1.095215,1.095115,1.095120,125.18
2024-01-08T01:50:00Z,1.095110,1.095120,1.095070,1.095120,164.10
2024-01-08T01:51:00Z,1.095115,1.095170,1.095025,1.095040,210.81
2024-01-08T01:52:00Z,1.095035,1.095035,1.094955,1.094965,231.42
2024-01-08T01:53:00Z,1.094960,1.094970,1.094920,1.094930,108.09
2024-01-08T01:54:00Z,1.094915,1.094925,1.094760,1.094765,192.00
2024-01-08T01:55:00Z,1.094755,1.094795,1.094720,1.094750,411.97
2024-01-08T01:56:00Z,1.094745,1.094800,1.094720,1.094735,247.76
2024-01-08T01:57:00Z,1.094745,1.094810,1.094740,1.094795,239.61
2024-01-08T01:58:00Z,1.094800,1.094895,1.094795,1.094860,201.24
2024-01-08T01:59:00Z,1.094845,1.094845,1.094795,1.094805,116.57
2024-01-08T02:00:00Z,1.094795,1.094795,1.094710,1.094755,357.45
2024-01-08T02:01:00Z,1.094740,1.094740,1.094570,1.094575,191.47
2024-01-08T02:02:00Z,1.094560,1.094650,1.094520,1.094650,287.79
2024-01-08T02:03:00Z,1.094655,1.094720,1.094630,1.094670,179.00
2024-01-08T02:04:00Z,1.094665,1.094670,1.094605,1.094630,134.00
2024-01-08T02:05:00Z,1.094625,1.094670,1.094615,1.094645,198.72
2024-01-08T02:06:00Z,1.094640,1.094670,1.094630,1.094660,115.71
2024-01-08T02:07:00Z,1.094665,1.094670,1.094610,1.094620,96.21
2024-01-08T02:08:00Z,1.094610,1.094610,1.094505,1.094540,90.36
2024-01-08T02:09:00Z,1.094525,1.094550,1.094510,1.094520,61.05
2024-01-08T02:10:00Z,1.094525,1.094525,1.094480,1.094480,71.01
2024-01-08T02:11:00Z,1.094460,1.094465,1.094415,1.094430,245.61
2024-01-08T02:12:00Z,1.094415,1.094460,1.094380,1.094415,210.24
2024-01-08T02:13:00Z,1.094420,1.094430,1.094375,1.094405,220.14
2024-01-08T02:14:00Z,1.094385,1.094385,1.094335,1.094350,89.67
2024-01-08T02:15:00Z,1.094365,1.094365,1.094290,1.094305,154.74
2024-01-08T02:16:00Z,1.094295,1.094320,1.094285,1.094315,79.20
2024-01-08T02:17:00Z,1.094330,1.094345,1.094295,1.094335,170.91
2024-01-08T02:18:00Z,1.094345,1.094430,1.094340,1.094420,152.73
2024-01-08T02:19:00Z,1.094405,1.094410,1.094365,1.094395,47.97
2024-01-08T02:20:00Z,1.094400,1.094430,1.094380,1.094430,51.93
2024-01-08T02:21:00Z,1.094420,1.094520,1.094405,1.094520,50.94
2024-01-08T02:22:00Z,1.094515,1.094515,1.094435,1.094450,47.79
2024-01-08T02:23:00Z,1.094425,1.094425,1.094365,1.094390,152.65
2024-01-08T02:24:00Z,1.094405,1.094405,1.094325,1.094360,158.59
2024-01-08T02:25:00Z,1.094390,1.094410,1.094370,1.094405,60.39
2024-01-08T02:26:00Z,1.094410,1.094410,1.094390,1.094410,176.60
2024-01-08T02:27:00Z,1.094405,1.094415,1.094355,1.094365,208.63
2024-01-08T02:28:00Z,1.094360,1.094360,1.094275,1.094305,362.99
2024-01-08T02:29:00Z,1.094300,1.094300,1.094255,1.094260,50.58
2024-01-08T02:30:00Z,1.094255,1.094265,1.094125,1.094150,338.80
2024-01-08T02:31:00Z,1.094155,1.094165,1.094055,1.094065,327.13
2024-01-08T02:32:00Z,1.094060,1.094105,1.094005,1.094005,471.16
2024-01-08T02:33:00Z,1.093985,1.093990,1.093950,1.093960,234.91
2024-01-08T02:34:00Z,1.093965,1.094015,1.093960,1.093985,277.22
2024-01-08T02:35:00Z,1.093990,1.094010,1.093960,1.093985,148.82
2024-01-08T02:36:00Z,1.093980,1.094025,1.093980,1.094005,81.51
2024-01-08T02:37:00Z,1.094010,1.094080,1.094010,1.094065,123.24
2024-01-08T02:38:00Z,1.094070,1.094070,1.094030,1.094045,142.08
2024-01-08T02:39:00Z,1.094040,1.094045,1.094020,1.094020,75.36
2024-01-08T02:40:00Z,1.094015,1.094015,1.093960,1.093960,225.17
2024-01-08T02:41:00Z,1.093955,1.094055,1.093955,1.094055,50.58
2024-01-08T02:42:00Z,1.094060,1.094080,1.094025,1.094025,130.08
2024-01-08T02:43:00Z,1.094030,1.094080,1.094025,1.094070,159.57
2024-01-08T02:44:00Z,1.094035,1.094035,1.093965,1.094015,56.43
2024-01-08T02:45:00Z,1.094010,1.094010,1.093955,1.093960,116.46
2024-01-08T02:46:00Z,1.093950,1.094035,1.093950,1.094020,243.67
2024-01-08T02:47:00Z,1.094005,1.094020,1.093955,1.094010,190.09
2024-01-08T02:48:00Z,1.094030,1.094035,1.093975,1.094005,73.08
2024-01-08T02:49:00Z,1.094010,1.094010,1.093955,1.093955,189.93
2024-01-08T02:50:00Z,1.093960,1.094020,1.093960,1.094020,57.33
2024-01-08T02:51:00Z,1.093985,1.094030,1.093965,1.094000,299.57
2024-01-08T02:52:00Z,1.093990,1.093990,1.093930,1.093935,95.13
2024-01-08T02:53:00Z,1.093950,1.093965,1.093845,1.093855,139.10
2024-01-08T02:54:00Z,1.093850,1.093850,1.093720,1.093735,361.87
2024-01-08T02:55:00Z,1.093730,1.093745,1.093705,1.093705,166.41
2024-01-08T02:56:00Z,1.093710,1.093710,1.093610,1.093645,321.33
2024-01-08T02:57:00Z,1.093650,1.093725,1.093605,1.093610,273.01
2024-01-08T02:58:00Z,1.093605,1.093830,1.093605,1.093805,370.92
2024-01-08T02:59:00Z,1.093800,1.093805,1.093730,1.093730,228.33
2024-01-08T03:00:00Z,1.093720,1.093730,1.093640,1.093640,144.18
2024-01-08T03:01:00Z,1.093620,1.093680,1.093620,1.093665,112.50
2024-01-08T03:02:00Z,1.093660,1.093665,1.093585,1.093585,171.72
2024-01-08T03:03:00Z,1.093575,1.093595,1.093560,1.093585,206.10
2024-01-08T03:04:00Z,1.093590,1.093610,1.093560,1.093595,266.40
2024-01-08T03:05:00Z,1.093600,1.093660,1.093595,1.093660,98.26
2024-01-08T03:06:00Z,1.093690,1.093715,1.093690,1.093715,11.25
2024-01-08T03:07:00Z,1.093705,1.093705,1.093660,1.093675,45.09
2024-01-08T03:08:00Z,1.093660,1.093660,1.093565,1.093585,119.63
2024-01-08T03:09:00Z,1.093595,1.093740,1.093590,1.093720,241.56
2024-01-08T03:10:00Z,1.093725,1.093790,1.093685,1.093785,201.70
2024-01-08T03:11:00Z,1.093790,1.093825,1.093755,1.093825,281.19
2024-01-08T03:12:00Z,1.093820,1.093820,1.093730,1.093775,333.44
2024-01-08T03:13:00Z,1.093770,1.093780,1.093755,1.093770,193.50
2024-01-08T03:14:00Z,1.093775,1.093810,1.093740,1.093770,204.79
2024-01-08T03:15:00Z,1.093760,1.093780,1.093740,1.093750,159.75
2024-01-08T03:16:00Z,1.093745,1.093840,1.093745,1.093815,169.81
2024-01-08T03:17:00Z,1.093820,1.093925,1.093820,1.093925,127.51
2024-01-08T03:18:00Z,1.093915,1.093930,1.093900,1.093910,76.53
2024-01-08T03:19:00Z,1.093915,1.093915,1.093880,1.093900,84.72
2024-01-08T03:20:00Z,1.093905,1.093915,1.093755,1.093755,324.30
2024-01-08T03:21:00Z,1.093760,1.093845,1.093760,1.093845,206.52
2024-01-08T03:22:00Z,1.093840,1.093860,1.093805,1.093825,101.71
2024-01-08T03:23:00Z,1.093810,1.093820,1.093810,1.093815,28.63
2024-01-08T03:24:00Z,1.093810,1.093880,1.093805,1.093870,301.36
2024-01-08T03:25:00Z,1.093865,1.093880,1.093780,1.093790,159.33
2024-01-08T03:26:00Z,1.093800,1.093825,1.093800,1.093815,54.56
2024-01-08T03:27:00Z,1.093810,1.093850,1.093750,1.093760,149.50
2024-01-08T03:28:00Z,1.093790,1.093815,1.093790,1.093815,47.07
2024-01-08T03:29:00Z,1.093810,1.093810,1.093750,1.093755,64.64
2024-01-08T03:30:00Z,1.093745,1.093745,1.093705,1.093715,81.18
2024-01-08T03:31:00Z,1.093710,1.093715,1.093630,1.093630,87.84
2024-01-08T03:32:00Z,1.093625,1.093625,1.093570,1.093590,157.68
2024-01-08T03:33:00Z,1.093575,1.093600,1.093570,1.093590,74.16
2024-01-08T03:34:00Z,1.093585,1.093615,1.093585,1.093610,46.89
2024-01-08T03:35:00Z,1.093615,1.093615,1.093530,1.093530,134.25
2024-01-08T03:36:00Z,1.093525,1.093555,1.093520,1.093535,113.47
2024-01-08T03:37:00Z,1.093525,1.093545,1.093520,1.093525,131.97
2024-01-08T03:38:00Z,1.093520,1.093555,1.093465,1.093525,170.47
2024-01-08T03:39:00Z,1.093545,1.093565,1.093520,1.093525,152.48
2024-01-08T03:40:00Z,1.093540,1.093540,1.093420,1.093460,206.84
2024-01-08T03:41:00Z,1.093455,1.093455,1.093320,1.093325,173.58
2024-01-08T03:42:00Z,1.093320,1.093320,1.093160,1.093160,257.62
2024-01-08T03:43:00Z,1.093165,1.093300,1.093155,1.093300,167.24
2024-01-08T03:44:00Z,1.093285,1.093315,1.093250,1.093310,238.66
2024-01-08T03:45:00Z,1.093335,1.093425,1.093335,1.093360,162.07
2024-01-08T03:46:00Z,1.093365,1.093405,1.093305,1.093375,101.91
2024-01-08T03:47:00Z,1.093390,1.093460,1.093390,1.093415,70.62
2024-01-08T03:48:00Z,1.093435,1.093455,1.093415,1.093415,75.99
2024-01-08T03:49:00Z,1.093385,1.093395,1.093365,1.093365,44.73
2024-01-08T03:50:00Z,1.093390,1.093415,1.093390,1.093405,119.74
2024-01-08T03:51:00Z,1.093410,1.093425,1.093405,1.093415,23.67
2024-01-08T03:52:00Z,1.093370,1.093370,1.093305,1.093315,49.29
2024-01-08T03:53:00Z,1.093305,1.093305,1.093160,1.093245,325.26
2024-01-08T03:54:00Z,1.093225,1.093255,1.093175,1.093205,83.28
2024-01-08T03:55:00Z,1.093215,1.093255,1.093205,1.093255,57.42
2024-01-08T03:56:00Z,1.093250,1.093255,1.093215,1.093215,119.22
2024-01-08T03:57:00Z,1.093185,1.093200,1.093185,1.093200,24.39
2024-01-08T03:58:00Z,1.093215,1.093265,1.093155,1.093215,300.16
2024-01-08T03:59:00Z,1.093230,1.093305,1.093230,1.093305,156.09
2024-01-08T04:00:00Z,1.093295,1.093310,1.093265,1.093305,56.28
2024-01-08T04:01:00Z,1.093315,1.093420,1.093315,1.093420,88.56
2024-01-08T04:02:00Z,1.093415,1.093420,1.093305,1.093315,93.27
2024-01-08T04:03:00Z,1.093335,1.093345,1.093230,1.093260,184.00
